Family	Genus	species	Genus_species	species_lsid	author	year	parentheses	distribution_WSC	Notes	Citation_WSC	Measured	Ecological_classification	Guild	Cave_deep	Cave_entr	SSH	External	Alien	Verticality	Pigment	Eyeless	Eyes_regression	Leg_elongation	Body_length_min_f	Body_length_max_f	Body_length_min_m	Body_length_max_m	Body_length_avg_f	Body_length_avg_m	Sexual_Size_Dimorphism	Body_length_avg	Prosoma_length_f	Prosoma_length_m	Prosoma_length_avg	Prosoma_width_f	Prosoma_width_m	Prosoma_width_avg	Prosoma_shape	Prosoma_height_f	Prosoma_height_m	Prosoma_height_avg	Profile_flattening	Femur_I_length_f	Femur_I_length_m	Femur_I_length_avg	Femur_elongation	Tibia_I_length_f	Tibia_I_length_m	Tibia_I_length_avg	Tibia_elongation 	Fang_length_f	Fang_length_m	Fang_length_avg	Clypeus_height_f	Clypeus_height_m	Clypeus_height_avg	AME	AME_type	ALE	PME	PLE	Eye_reduction_ratio	AME-ALE	PME-PLE	Capture_web	Sensing_web	No_web	Tube_web	Sheet_web	Space_web	Orb_web	Ambush_hunter	Active_hunter	Food_specialist	Dispersal
Linyphiidae	Troglohyphantes	poleneci	Troglohyphantes poleneci	urn:lsid:nmbe.ch:spidersp:013094	Wiehle	1964	0	Italy, Slovenia	small mammals burrows: MSS	Wiehle, H. (1964b). Spinnen aus Slovenien, II. Senckenbergiana Biologica 45: 641-652. download pdf;Miller&Polenec_1975b; Deeleman-Reinhold C L (1978b) Revision of the cave-dwelling and related spiders of the genus Troglohyphantes Joseph (Linyphiidae), with special reference to the yugoslav species. Slovenska Akademija Znanosti in Umetnosti, Razred za Prirodoslovne Vede, Classis IV, Historia Naturalis (Prirod. Vede) 23: 1-220	no	Troglophile	Sheet	0	0	1	1	0	Soil + Wall	Partly	0	0	0	NA	2,300	2,160	2,450	2,300	2,305	1,002	2,303	0,910	1,130	1,020	0,770	0,975	0,873	1,169	NA	NA	NA	NA	1,730	1,820	1,775	0,771	1,730	1,920	1,825	0,793	NA	NA	NA	0,180	0,230	0,205	0,045	Present	NA	0,080	0,088	0,346	NA	0,055	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	polyophthalmus	Troglohyphantes polyophthalmus	urn:lsid:nmbe.ch:spidersp:013095	Joseph	1881	0	Slovenia	-	Simon_1894a/Fage_1919/Deeleman-Reinhold_1978b	yes	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	3,000	3,650	NA	3,360	3,575	3,360	0,940	3,468	1,640	1,630	1,635	1,300	1,340	1,320	1,239	0,620	0,720	0,670	0,410	2,515	2,830	2,673	0,771	2,700	3,020	2,860	0,825	NA	NA	NA	NA	NA	NA	0,013	Present	NA	0,023	0,030	NA	NA	0,083	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pretneri	Troglohyphantes pretneri	urn:lsid:nmbe.ch:spidersp:013096	Deeleman-Reinhold	1978	0	Montenegro, Albania	unspecified if Deep or Entrance, howewer in caves; Croatian Biospeleological Society collection: measured samples CBSSAR 3755 & 3757 males & 3753 & 3757 females	Deeleman-Reinhold_1978b	yes	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	2,965	3,347	2,714	2,870	NA	2,870	NA	2,870	1,269	1,200	1,235	1,07	1,200	1,200	1,029	0,402	0,445	NA	NA	2,278	2,780	NA	NA	2,808	2,930	2,869	1,000	0,316	0,325	NA	0,194	0,212	0,203	0,055	Present	0,071	0,060	0,070	0,315	0,067	0,085	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pugnax	Troglohyphantes pugnax	urn:lsid:nmbe.ch:spidersp:013097	Deeleman-Reinhold	1978	0	Bosnia and Herzegovina	unspecified if Deep or Entrance, howewer in caves; Croatian Biospeleological Society collection: measured samples CBSSAR 5348 female & 5345 male	Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	1	0	1	3,111	3,840	3,354	3,410	3,840	3,410	0,888	3,625	1,440	1,580	1,510	1,200	1,530	1,365	1,106	0,452	0,537	NA	NA	3,260	3,550	3,405	0,939	3,220	3,650	3,435	0,948	0,255	0,346	NA	NA	NA	NA	NA	Absent_Adaptation	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pumilio	Troglohyphantes pumilio	urn:lsid:nmbe.ch:spidersp:013098	Denis	1959	0	France	unspecified if Deep or Entrance, howewer in caves	Denis_1959a	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	NA	NA	NA	2,300	NA	2,300	NA	2,300	NA	1,000	1,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pyrenaeus	Troglohyphantes pyrenaeus	urn:lsid:nmbe.ch:spidersp:013099	Simon	1907	0	France	unspecified if Deep or Entrance, howewer in caves	Simon_1910a/Fage_1919	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	3,500	6,000	NA	NA	4,750	4,750	1,000	4,750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3,410	3,410	NA	NA	3,670	NA	3,670	0,773	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	racovitzai	Troglohyphantes racovitzai	urn:lsid:nmbe.ch:spidersp:013100	Dumitrescu & Georgescu	1970	0	Romania	unspecified if Deep or Entrance, howewer in caves	Dumitrescu&Georgescu_1970	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	0	1	NA	2,500	NA	NA	2,500	2,500	1,000	2,500	0,950	NA	0,950	0,750	NA	0,750	1,267	NA	NA	NA	NA	1,325	1,325	NA	NA	1,500	NA	1,500	0,600	NA	NA	NA	NA	NA	NA	0,020	Present	0,050	0,050	0,050	NA	0,070	0,070	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	regalini	Troglohyphantes regalini	urn:lsid:nmbe.ch:spidersp:013101	Pesarini	1989	0	Italy	unspecified if Deep or Entrance, howewer in caves	Pesarini_1989	yes	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	NA	NA	NA	NA	NA	NA	1,800	NA	1,050	1,050	NA	0,900	0,900	1,167	NA	NA	NA	NA	NA	1,980	NA	NA	NA	2,140	2,140	1,189	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	roberti	Troglohyphantes roberti	urn:lsid:nmbe.ch:spidersp:013102	Deeleman-Reinhold	1978	0	Croatia	Croatian Biospeleological Society collection: measured samples CBSSAR 5266 male & female	Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	1	0	1	3,807	5,280	3,468	5,000	5,280	5,000	0,947	5,140	1,667	1,803	1,735	1,554	1,580	1,567	1,107	0,517	0,512	NA	NA	4,510	4,560	4,535	0,882	4,510	4,800	4,655	0,906	0,338	0,38	NA	NA	NA	NA	NA	Absent_Adaptation	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	ruffoi	Troglohyphantes ruffoi	urn:lsid:nmbe.ch:spidersp:013104	Caporiacco	1936	0	Italy	unspecified if Deep or Entrance, howewer in caves	Caporiacco_1936d/Thaler_1967/Brignoli_1971d/Thaler_1987a	yes	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Fully	0	0	0	2,500	3,600	2,300	3,200	3,050	2,750	0,902	2,900	1,000	1,170	1,085	0,900	0,990	0,945	1,148	0,305	0,480	0,393	0,362	1,950	1,900	1,925	0,664	1,900	2,250	2,075	0,716	NA	NA	NA	1,820	0,245	1,033	0,049	Present	0,059	0,081	0,083	0,066	0,049	0,049	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	salax	Troglohyphantes salax	urn:lsid:nmbe.ch:spidersp:013106	Kulczynski	1914	1	Bosnia and Herzegovina	unspecified if Deep or Entrance, howewer in caves; Croatian Biospeleological Society collection: measured samples CBSSAR 3689 male & 4454 female; record for Croatia is wrong	Kulczyński_1914/Fage_1919/Kratochvíl_1934/Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	2,500	2,900	2,880	3,240	2,700	3,050	1,130	2,875	1,170	1,390	1,280	0,930	1,245	1,088	1,177	0,380	0,532	0,456	0,356	2,215	2,715	2,465	0,857	2,270	2,845	2,558	0,890	0,268	0,351	NA	NA	NA	NA	NA	Absent_Adaptation	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	sbordonii	Troglohyphantes sbordonii	urn:lsid:nmbe.ch:spidersp:013107	Brignoli	1975	0	Austria, Italy, Slovenia	unspecified if Deep or Entrance, howewer in caves	Brignoli_1975c/Deeleman-Reinhold/Thaler_1982b//Gasparo_2000b	no	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Fully	0	0	0	2,500	3,200	2,500	3,100	2,850	2,800	0,982	2,825	1,200	1,200	1,200	0,870	0,960	0,915	1,311	NA	NA	NA	NA	2,050	2,250	2,150	0,761	2,250	2,420	2,335	0,827	NA	NA	NA	NA	NA	NA	0,045	Present	NA	0,060	0,070	NA	NA	0,050	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	schenkeli	Troglohyphantes schenkeli	urn:lsid:nmbe.ch:spidersp:013108	Miller	1937	1	Slovakia	-	Miller_1937 	no	Troglophile	Sheet	0	0	0	1	0	Soil + Wall	Partly	0	0	1	2,000	2,100	NA	NA	2,050	NA	NA	2,050	0,900	NA	0,900	0,720	NA	0,720	1,250	NA	NA	NA	NA	0,920	0,920	NA	NA	0,840	NA	0,840	0,410	NA	NA	NA	0,160	NA	0,160	0,044	Present	0,080	0,032	0,036	0,300	0,040	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	sciakyi	Troglohyphantes sciakyi	urn:lsid:nmbe.ch:spidersp:013109	Pesarini	1989	0	Italy	-	Pesarini_1989	no	Troglophile	Sheet	0	0	0	1	0	Soil + Wall	Fully	0	0	1	NA	NA	NA	NA	NA	NA	NA	2,100	NA	1,450	1,450	NA	1,100	1,100	1,318	NA	NA	NA	NA	NA	2,950	NA	NA	NA	3,140	3,140	1,495	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	scientificus	Troglohyphantes scientificus	urn:lsid:nmbe.ch:spidersp:013110	Deeleman-Reinhold	1978	0	Italy, Slovenia	-	Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	4,030	NA	3,600	4,030	3,600	0,893	3,815	1,680	1,580	1,630	1,340	1,280	1,310	1,244	0,620	0,670	0,645	0,396	3,360	3,360	3,360	0,881	3,790	3,600	3,695	0,969	NA	NA	NA	NA	NA	NA	0,035	Present	NA	0,038	0,050	NA	NA	0,130	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	similis	Troglohyphantes similis	urn:lsid:nmbe.ch:spidersp:013111	Fage	1919	0	Slovenia	unspecified if Deep or Entrance, howewer in caves	Fage_1919	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Partly	0	0	1	NA	2,500	NA	2,500	2,500	2,500	1,000	2,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2,040	NA	NA	NA	2,280	NA	2,280	0,912	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	simoni	Troglohyphantes simoni	urn:lsid:nmbe.ch:spidersp:013112	Fage	1919	0	France	unspecified if Deep or Entrance, howewer in caves 	Fage_1920	yes	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	NA	3,500	NA	NA	3,500	NA	NA	3,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2,300	2,300	NA	NA	2,600	NA	2,600	0,743	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	sketi	Troglohyphantes sketi	urn:lsid:nmbe.ch:spidersp:013113	Deeleman-Reinhold	1978	0	Slovenia, Croatia	unspecified if Deep or Entrance, howewer in caves;  Croatian Biospeleological Society collection: measured samples CBSSAR 2230 female	Deeleman-Reinhold_1978b	no	Troglophile	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	0	0	NA	2,780	NA	2,880	2,780	2,880	1,036	2,830	1,150	1,340	1,245	0,950	1,150	1,050	1,186	0,380	0,380	0,380	0,305	1,970	2,060	2,015	0,712	2,210	2,300	2,255	0,797	0,249	NA	NA	0,145	NA	0,145	0,035	Present	0,07	0,053	0,050	0,358	0,047	0,058	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	solitarius	Troglohyphantes solitarius	urn:lsid:nmbe.ch:spidersp:013114	Fage	1919	0	France	unspecified if Deep or Entrance, howewer in caves	Fage_1919	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Partly	0	0	1	NA	NA	NA	3,000	NA	3,000	NA	3,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2,090	NA	NA	NA	2,260	2,260	0,753	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	sordellii	Troglohyphantes sordellii	urn:lsid:nmbe.ch:spidersp:013115	Pavesi	1875	1	Italy, Switzerland	-	Pavesi_1875/Simon_1884a/Lessert_1906/Fage_1919/Brignoli_1971d/Pesarini_2001b	no	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Fully	0	1	0	3,200	4,000	NA	3,000	3,600	3,000	0,833	3,300	1,430	1,500	1,465	1,020	1,250	1,135	1,291	0,449	0,546	0,498	0,340	2,100	2,880	2,490	0,755	2,300	3,150	2,725	0,826	NA	NA	NA	0,300	0,319	0,310	0,044	Present	0,060	0,058	0,069	0,187	0,067	0,068	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	sp.	Troglohyphantes sp.	NA	NA	NA	0	Francia, Corsica	New species under description, which will appear under the name T. cyrneus	Marco Isaia Collection	yes	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	3,510	NA	2,390	3,510	2,390	0,681	2,950	1,320	1,240	1,280	1,060	0,940	1,000	1,280	0,604	0,504	0,554	0,433	2,820	2,800	2,810	0,953	2,880	3,100	2,990	1,014	NA	NA	NA	0,206	0,257	0,232	0,020	Present	0,037	0,018	0,032	0,116	0,127	0,117	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	sp.	Troglohyphantes sp.	NA	NA	NA	0	Italy	New species under description, which will appear under the name T. delpinicus	Marco Isaia Collection	yes	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Depigmented	0	1	0	NA	2,930	NA	3,090	2,930	3,090	1,055	3,010	1,230	1,440	1,335	1,150	1,210	1,180	1,131	0,520	0,540	0,530	0,397	2,410	2,260	2,335	0,776	2,500	2,470	2,485	0,826	NA	NA	NA	0,220	0,400	0,310	0,020	Present	0,050	0,040	0,050	0,129	0,140	0,100	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	sp.	Troglohyphantes sp.	NA	NA	NA	0	Italy	New species under description, which will appear under the name T. achillis	Marco Isaia Collection	yes	Troglophile	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	0	0	NA	3,650	NA	3,080	3,650	3,080	0,844	3,365	1,380	1,070	1,225	1,050	0,960	1,005	1,219	0,530	0,620	0,575	0,469	2,460	2,630	2,545	0,756	2,520	2,810	2,665	0,792	NA	NA	NA	0,240	0,340	0,290	0,040	Present	0,060	0,070	0,080	0,216	0,040	0,070	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	spatulifer	Troglohyphantes spatulifer	urn:lsid:nmbe.ch:spidersp:038575	Pesarini	2001	0	Italy	unspecified if Deep or Entrance, howewer in caves	Pesarini_2001b	no	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Fully	0	0	1	NA	NA	NA	3,000	NA	3,000	NA	3,000	NA	1,300	NA	NA	1,200	1,200	NA	NA	NA	NA	NA	NA	1,800	NA	NA	NA	2,000	2,000	0,667	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	spinipes	Troglohyphantes spinipes	urn:lsid:nmbe.ch:spidersp:013116	Fage	1919	0	Slovenia	unspecified if Deep or Entrance, howewer in caves	Fage_1919/Kratochvíl_1934/Deeleman-Reinhold_1978b	yes	Troglophile	Sheet	0	1	0	0	0	Soil + Wall	Partly	0	0	0	2,700	3,900	NA	3,600	3,300	3,600	1,091	3,450	1,490	1,440	1,465	1,340	1,200	1,270	1,154	NA	NA	NA	NA	2,665	2,965	2,815	0,816	2,980	3,260	3,120	0,904	NA	NA	NA	NA	NA	NA	0,055	Present	NA	0,080	0,070	NA	NA	0,058	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	strandi	Troglohyphantes strandi	urn:lsid:nmbe.ch:spidersp:013117	Absolon & Kratochvi­l	1932	0	Croatia	Croatian Biospeleological Society collection: measured samples CBSSAR 7000 female & 6361 male	Absolon&Kratochvíl_1932/Kratochvíl_1934/Deeleman-Reinhol_ 1978b	no	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	1	0	1	3,260	3,600	3,307	3,600	3,740	3,600	0,963	3,670	1,440	1,530	1,485	1,250	1,440	1,345	1,104	0,443	0,5	NA	NA	3,150	3,260	3,205	0,873	3,285	3,500	3,393	0,924	0,301	0,327	NA	NA	NA	NA	NA	Absent_Adaptation	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	subalpinus	Troglohyphantes subalpinus	urn:lsid:nmbe.ch:spidersp:013118	Thaler	1967	0	Germany, Austria, Slovenia	unspecified if Deep or Entrance, howewer in caves	Thaler_1967	yes	Troglophile	Sheet	0	1	0	1	0	Soil + Wall	Fully	0	0	0	NA	3,000	NA	2,600	3,000	2,600	0,867	2,800	1,150	1,120	1,135	1,040	NA	1,040	1,091	NA	NA	NA	NA	2,250	2,330	2,290	0,818	2,450	2,640	2,545	0,909	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	svilajensis	Troglohyphantes svilajensis	urn:lsid:nmbe.ch:spidersp:013119	Kratochvi­l	1948	1	Croatia, Bosnia and Herzegovina	Croatian Biospeleological Society collection: measured samples CBSSAR 2407 female & 2408 male	Kratochvíl_1948/Deeleman-Reinhold_1978b	no	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	0	0	0	2,900	4,200	2,950	3,360	3,150	3,030	0,962	3,090	1,420	1,515	1,468	1,155	1,250	1,203	1,220	0,526	0,448	NA	NA	2,865	2,805	2,835	0,917	3,005	3,010	3,008	0,973	0,333	0,322	NA	0,192	0,244	0,218	0,053	Present	NA	0,075	0,060	0,287	NA	0,060	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	tauriscus	Troglohyphantes tauriscus	urn:lsid:nmbe.ch:spidersp:013122	Thaler	1972	0	Austria	unspecified if Deep or Entrance, howewer in caves	Thaler_1982b 	no	Troglophile	Sheet	0	1	0	1	0	Soil + Wall	Fully	0	0	1	NA	2,800	NA	2,300	2,800	2,300	0,821	2,550	1,130	1,150	1,140	0,920	0,940	0,930	1,226	NA	NA	NA	NA	NA	2,010	NA	NA	NA	2,180	2,180	0,855	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	thaleri	Troglohyphantes thaleri	urn:lsid:nmbe.ch:spidersp:013123	Miller & Polenec	1975	0	Austria, Slovenia	-	Miller & Polenec_1975b/Deeleman-Reinhold_1978b	no	Troglophile	Sheet	0	0	0	1	0	Soil + Wall	Depigmented	0	0	0	NA	2,900	NA	2,870	2,900	2,870	0,990	2,885	1,300	1,390	1,345	0,960	1,150	1,055	1,275	NA	NA	NA	NA	1,770	1,970	1,870	0,648	1,870	2,250	2,060	0,714	NA	NA	NA	0,230	0,320	0,275	0,040	Present	NA	0,058	0,058	0,188	NA	0,070	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	trispinosus	Troglohyphantes trispinosus	urn:lsid:nmbe.ch:spidersp:013125	Miller & Polenec	1975	0	Slovenia	small mammals burrows: MSS	Miller & Polenec_1975b	yes	Troglophile	Sheet	0	0	1	0	0	Soil + Wall	Fully	0	0	0	NA	NA	NA	NA	NA	NA	NA	2,000	1,000	1,100	1,050	NA	NA	NA	NA	NA	NA	NA	NA	1,300	1,525	1,413	0,706	1,600	1,965	1,783	0,891	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	troglodytes	Troglohyphantes troglodytes	urn:lsid:nmbe.ch:spidersp:013126	Kulczynski	1914	1	Croatia, Bosnia and Herzegovina, Montenegro	Measured samples CBSS AR 3455 female & 6130 male	Kulczyński_1914/Fage_1919/Deeleman-Reinhold_1978b	no	Troglophile	Sheet	0	1	0	1	0	Soil + Wall	Variable	0	0	1	2,450	2,850	2,671	2,400	2,650	2,400	0,906	2,525	1,075	1,195	1,135	0,905	1,025	0,965	1,176	0,384	0,409	NA	NA	2,655	2,880	2,768	1,096	2,735	3,100	2,918	1,155	0,238	0,282	NA	0,176	0,186	0,181	0,055	Present	0,08	0,083	0,078	0,408	0,03	0,033	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	turcicus	Troglohyphantes turcicus	urn:lsid:nmbe.ch:spidersp:047310	Topku et al.	2014	0	Turkey	unspecified if Deep or Entrance, howewer in caves	Topçu_et_al_2014	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	0	0	NA	3,500	NA	3,000	3,500	3,000	0,857	3,250	1,500	1,000	1,250	1,250	1,200	1,225	1,020	NA	NA	NA	NA	1,600	2,000	1,800	0,554	2,000	NA	2,000	0,615	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	typhlonetiformis	Troglohyphantes typhlonetiformis	urn:lsid:nmbe.ch:spidersp:013127	Absolon & Kratochvi­l	1932	0	Austria, Slovenia	unspecified if Deep or Entrance, howewer in caves	Absolon & Kratochvíl_1932/Deeleman-Reinhold_1978b/Thaler K (1999) Troglophantes typhlonetiformis Absolon et Kratochvil - neu für Österreich (Arachnida: Araneae: Linyphiidae). Carinthia II 189/109: 467-469	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	2,640	2,100	2,100	2,640	2,100	0,795	2,370	1,060	1,005	1,033	0,835	0,910	0,873	1,183	0,290	0,340	0,315	0,305	2,160	2,000	2,080	0,878	2,160	2,350	2,255	0,951	NA	NA	NA	NA	NA	NA	0,010	Present	NA	0,013	0,016	NA	NA	0,070	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	vicinus	Troglohyphantes vicinus	urn:lsid:nmbe.ch:spidersp:013128	Miller & Polenec	1975	0	Slovenia	small mammals burrows: MSS. 	Miller&Polenec_1975b/Deeleman-Reinhold_1978b	yes	Troglophile	Sheet	0	0	1	0	0	Soil + Wall	Partly	0	0	0	NA	2,350	NA	2,300	2,350	2,300	0,979	2,325	1,060	1,100	1,080	0,910	0,970	0,940	1,149	0,430	0,430	0,430	0,398	1,580	1,540	1,560	0,671	1,680	1,630	1,655	0,712	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	vignai	Troglohyphantes vignai	urn:lsid:nmbe.ch:spidersp:013129	Brignoli	1971	0	Italy	-	Brignoli_1971d	yes	Troglophile	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	3,350	NA	3,050	3,350	3,050	0,910	3,200	1,450	1,350	1,400	1,200	1,100	1,150	1,217	0,510	0,570	0,540	0,386	2,500	2,300	2,400	0,750	2,500	2,350	2,425	0,758	NA	NA	NA	0,304	0,331	0,318	0,050	Present	0,060	0,070	0,070	0,197	0,099	0,101	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	wiebesi	Troglohyphantes wiebesi	urn:lsid:nmbe.ch:spidersp:013130	Deeleman-Reinhold	1978	0	Croatia, Bosnia and Herzegovina	unspecified if Deep or Entrance, howewer in caves; Croatian Biospeleological Society collection: measured samples CBSSAR 390 male	Deeleman-Reinhold_1978b	yes	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Partly	0	0	1	NA	2,410	2,300	2,789	2,410	2,300	0,954	2,355	1,340	1,300	1,320	1,060	1,200	1,130	1,168	NA	0,417	NA	NA	2,680	2,540	2,610	1,108	2,690	2,540	2,615	1,110	NA	0,361	NA	NA	0,326	0,326	0,057	Present	0,078	0,066	0,070	0,208	0,068	0,055	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	wiehlei	Troglohyphantes wiehlei	urn:lsid:nmbe.ch:spidersp:013131	Miller & Polenec	1975	0	Austria, Slovenia, Croatia	small mammals burrows: MSS. unspecified if Deep or Entrance, howewer in caves ; Croatian Biospeleological Society collection: measured samples CBSSAR 780 male	Miller&Polenec_1975b/Deeleman-Reinhold_1978b/Thaler_1986b	no	Troglophile	Sheet	1	1	1	0	0	Soil + Wall	Depigmented	0	0	0	2,000	2,830	2,300	2,600	2,415	2,450	1,014	2,433	1,120	1,150	1,135	0,860	1,060	0,960	1,182	0,380	0,404	0,392	0,345	1,660	1,780	1,720	0,707	1,755	1,920	1,838	0,755	NA	0,266	NA	0,200	0,238	0,219	0,035	Present	NA	0,063	0,060	0,240	NA	0,035	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	zanoni	Troglohyphantes zanoni	urn:lsid:nmbe.ch:spidersp:013132	Pesarini	1988	0	Italy	unspecified if Deep or Entrance, howewer in caves	Pesarini_1988a	yes	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Fully	0	1	0	NA	2,410	NA	2,500	2,410	2,500	1,037	2,455	1,080	1,190	1,135	0,830	0,930	0,880	1,290	0,323	0,455	0,389	0,343	1,480	1,600	1,540	0,627	1,560	1,740	1,650	0,672	NA	NA	NA	0,171	0,208	0,190	0,037	Present	0,053	0,055	0,067	0,279	0,056	0,051	1	0	0	0	1	1	0	0	0	0	0
